ID,Predict,score_range,bad_probability,label
a16055,0,unknown,0.5,unknown
a16060,0,unknown,0.5,unknown
a16066,0,unknown,0.5,unknown
a16067,0,unknown,0.5,unknown
a16068,0,unknown,0.5,unknown
a16093,0,unknown,0.5,unknown
a16094,0,unknown,0.5,unknown
a16096,0,unknown,0.5,unknown
a16097,0,unknown,0.5,unknown
a16099,0,unknown,0.5,unknown
a16107,0,unknown,0.5,unknown
a16114,0,unknown,0.5,unknown
a16117,0,unknown,0.5,unknown
a16122,0,unknown,0.5,unknown
a16128,0,unknown,0.5,unknown
a16131,0,unknown,0.5,unknown
a16135,0,unknown,0.5,unknown
a16145,0,unknown,0.5,unknown
a16147,0,unknown,0.5,unknown
a16148,0,unknown,0.5,unknown
a16158,0,unknown,0.5,unknown
a16166,0,unknown,0.5,unknown
a16167,0,unknown,0.5,unknown
a16184,0,unknown,0.5,unknown
a16189,0,unknown,0.5,unknown
a16198,0,unknown,0.5,unknown
a16200,0,unknown,0.5,unknown
a16209,0,unknown,0.5,unknown
a16216,0,unknown,0.5,unknown
a16217,0,unknown,0.5,unknown
a16221,0,unknown,0.5,unknown
a16223,0,unknown,0.5,unknown
a16224,0,unknown,0.5,unknown
a16229,0,unknown,0.5,unknown
a16234,0,unknown,0.5,unknown
a16235,0,unknown,0.5,unknown
a16236,0,unknown,0.5,unknown
a16250,0,unknown,0.5,unknown
a16259,0,unknown,0.5,unknown
a16260,0,unknown,0.5,unknown
a16264,0,unknown,0.5,unknown
a16266,0,unknown,0.5,unknown
a16276,0,unknown,0.5,unknown
a16282,0,unknown,0.5,unknown
a16294,0,unknown,0.5,unknown
a16299,0,unknown,0.5,unknown
a16300,0,unknown,0.5,unknown
a16304,0,unknown,0.5,unknown
a16307,0,unknown,0.5,unknown
a16309,0,unknown,0.5,unknown
a16314,0,unknown,0.5,unknown
a16317,0,unknown,0.5,unknown
a16336,0,unknown,0.5,unknown
a16338,0,unknown,0.5,unknown
a16340,0,unknown,0.5,unknown
a16341,0,unknown,0.5,unknown
a16349,0,unknown,0.5,unknown
a16352,0,unknown,0.5,unknown
a16356,0,unknown,0.5,unknown
a16359,0,unknown,0.5,unknown
a16361,0,unknown,0.5,unknown
a16367,0,unknown,0.5,unknown
a16369,0,unknown,0.5,unknown
a16371,0,unknown,0.5,unknown
a16373,0,unknown,0.5,unknown
a16377,0,unknown,0.5,unknown
a16389,0,unknown,0.5,unknown
a16393,0,unknown,0.5,unknown
a16402,0,unknown,0.5,unknown
a16413,0,unknown,0.5,unknown
a16415,0,unknown,0.5,unknown
a16421,0,unknown,0.5,unknown
a16425,0,unknown,0.5,unknown
a16431,0,unknown,0.5,unknown
a16432,0,unknown,0.5,unknown
a16436,0,unknown,0.5,unknown
a16446,0,unknown,0.5,unknown
a16447,0,unknown,0.5,unknown
a16450,0,unknown,0.5,unknown
a16459,0,unknown,0.5,unknown
a16467,0,unknown,0.5,unknown
a16473,0,unknown,0.5,unknown
a16485,0,unknown,0.5,unknown
a16490,0,unknown,0.5,unknown
a16496,0,unknown,0.5,unknown
a16502,0,unknown,0.5,unknown
a16503,0,unknown,0.5,unknown
a16506,0,unknown,0.5,unknown
a16514,0,unknown,0.5,unknown
a16530,0,unknown,0.5,unknown
a16542,0,unknown,0.5,unknown
a16554,0,unknown,0.5,unknown
a16572,0,unknown,0.5,unknown
a16573,0,unknown,0.5,unknown
a16574,0,unknown,0.5,unknown
a16577,0,unknown,0.5,unknown
a16578,0,unknown,0.5,unknown
a16581,0,unknown,0.5,unknown
a16583,0,unknown,0.5,unknown
a16584,0,unknown,0.5,unknown
a16585,0,unknown,0.5,unknown
a16591,0,unknown,0.5,unknown
a16592,0,unknown,0.5,unknown
a16611,0,unknown,0.5,unknown
a16614,0,unknown,0.5,unknown
a16619,0,unknown,0.5,unknown
a16623,0,unknown,0.5,unknown
a16632,0,unknown,0.5,unknown
a16633,0,unknown,0.5,unknown
a16640,0,unknown,0.5,unknown
a16641,0,unknown,0.5,unknown
a16656,0,unknown,0.5,unknown
a16676,0,unknown,0.5,unknown
a16686,0,unknown,0.5,unknown
a16687,0,unknown,0.5,unknown
a16689,0,unknown,0.5,unknown
a16692,0,unknown,0.5,unknown
a16693,0,unknown,0.5,unknown
a16694,0,unknown,0.5,unknown
a16695,0,unknown,0.5,unknown
a16698,0,unknown,0.5,unknown
a16699,0,unknown,0.5,unknown
a16702,0,unknown,0.5,unknown
a16703,0,unknown,0.5,unknown
a16706,0,unknown,0.5,unknown
a16708,0,unknown,0.5,unknown
a16709,0,unknown,0.5,unknown
a16738,0,unknown,0.5,unknown
a16749,0,unknown,0.5,unknown
a16752,0,unknown,0.5,unknown
a16753,0,unknown,0.5,unknown
a16765,0,unknown,0.5,unknown
a16772,0,unknown,0.5,unknown
a16774,0,unknown,0.5,unknown
a16778,0,unknown,0.5,unknown
a16802,0,unknown,0.5,unknown
a16803,0,unknown,0.5,unknown
a16806,0,unknown,0.5,unknown
a16813,0,unknown,0.5,unknown
a16815,0,unknown,0.5,unknown
a16816,0,unknown,0.5,unknown
a16820,0,unknown,0.5,unknown
a16821,0,unknown,0.5,unknown
a16824,0,unknown,0.5,unknown
a16827,0,unknown,0.5,unknown
a16839,0,unknown,0.5,unknown
a16841,0,unknown,0.5,unknown
a16842,0,unknown,0.5,unknown
a16847,0,unknown,0.5,unknown
a16852,0,unknown,0.5,unknown
a16855,0,unknown,0.5,unknown
a16856,0,unknown,0.5,unknown
a16857,0,unknown,0.5,unknown
a16861,0,unknown,0.5,unknown
a16866,0,unknown,0.5,unknown
a16868,0,unknown,0.5,unknown
a16869,0,unknown,0.5,unknown
a16871,0,unknown,0.5,unknown
a16873,0,unknown,0.5,unknown
a16876,0,unknown,0.5,unknown
a16878,0,unknown,0.5,unknown
a16891,0,unknown,0.5,unknown
a16899,0,unknown,0.5,unknown
a16905,0,unknown,0.5,unknown
a16915,0,unknown,0.5,unknown
a16918,0,unknown,0.5,unknown
a16931,0,unknown,0.5,unknown
a16934,0,unknown,0.5,unknown
a16938,0,unknown,0.5,unknown
a16945,0,unknown,0.5,unknown
a16950,0,unknown,0.5,unknown
a16954,0,unknown,0.5,unknown
a16956,0,unknown,0.5,unknown
a16963,0,unknown,0.5,unknown
a16968,0,unknown,0.5,unknown
a16974,0,unknown,0.5,unknown
a16979,0,unknown,0.5,unknown
a16988,0,unknown,0.5,unknown
a16994,0,unknown,0.5,unknown
a16996,0,unknown,0.5,unknown
a16998,0,unknown,0.5,unknown
a17011,0,unknown,0.5,unknown
a17016,0,unknown,0.5,unknown
a17018,0,unknown,0.5,unknown
a17021,0,unknown,0.5,unknown
a17024,0,unknown,0.5,unknown
a17025,0,unknown,0.5,unknown
a17036,0,unknown,0.5,unknown
a17037,0,unknown,0.5,unknown
a17048,0,unknown,0.5,unknown
a17053,0,unknown,0.5,unknown
a17056,0,unknown,0.5,unknown
a17067,0,unknown,0.5,unknown
a17078,0,unknown,0.5,unknown
a17082,0,unknown,0.5,unknown
a17084,0,unknown,0.5,unknown
a17088,0,unknown,0.5,unknown
a17095,0,unknown,0.5,unknown
a17110,0,unknown,0.5,unknown
a17112,0,unknown,0.5,unknown
a17115,0,unknown,0.5,unknown
a17129,0,unknown,0.5,unknown
a17134,0,unknown,0.5,unknown
a17135,0,unknown,0.5,unknown
a17151,0,unknown,0.5,unknown
a17153,0,unknown,0.5,unknown
a17170,0,unknown,0.5,unknown
a17174,0,unknown,0.5,unknown
a17192,0,unknown,0.5,unknown
a17193,0,unknown,0.5,unknown
a17196,0,unknown,0.5,unknown
a17204,0,unknown,0.5,unknown
a17209,0,unknown,0.5,unknown
a17213,0,unknown,0.5,unknown
a17215,0,unknown,0.5,unknown
a17220,0,unknown,0.5,unknown
a17222,0,unknown,0.5,unknown
a17223,0,unknown,0.5,unknown
a17231,0,unknown,0.5,unknown
a17232,0,unknown,0.5,unknown
a17233,0,unknown,0.5,unknown
a17235,0,unknown,0.5,unknown
a17241,0,unknown,0.5,unknown
a17247,0,unknown,0.5,unknown
a17249,0,unknown,0.5,unknown
a17256,0,unknown,0.5,unknown
a17258,0,unknown,0.5,unknown
a17261,0,unknown,0.5,unknown
a17267,0,unknown,0.5,unknown
a17268,0,unknown,0.5,unknown
a17272,0,unknown,0.5,unknown
a17274,0,unknown,0.5,unknown
a17277,0,unknown,0.5,unknown
a17278,0,unknown,0.5,unknown
a17283,0,unknown,0.5,unknown
a17294,0,unknown,0.5,unknown
a17295,0,unknown,0.5,unknown
a17296,0,unknown,0.5,unknown
a17298,0,unknown,0.5,unknown
a17299,0,unknown,0.5,unknown
a17300,0,unknown,0.5,unknown
a17301,0,unknown,0.5,unknown
a17308,0,unknown,0.5,unknown
a17314,0,unknown,0.5,unknown
a17329,0,unknown,0.5,unknown
a17330,0,unknown,0.5,unknown
a17331,0,unknown,0.5,unknown
a17359,0,unknown,0.5,unknown
a17362,0,unknown,0.5,unknown
a17365,0,unknown,0.5,unknown
a17368,0,unknown,0.5,unknown
a17373,0,unknown,0.5,unknown
a17378,0,unknown,0.5,unknown
a17380,0,unknown,0.5,unknown
a17381,0,unknown,0.5,unknown
a17386,0,unknown,0.5,unknown
a17387,0,unknown,0.5,unknown
a17389,0,unknown,0.5,unknown
a17391,0,unknown,0.5,unknown
a17392,0,unknown,0.5,unknown
a17395,0,unknown,0.5,unknown
a17396,0,unknown,0.5,unknown
a17403,0,unknown,0.5,unknown
a17404,0,unknown,0.5,unknown
a17412,0,unknown,0.5,unknown
a17420,0,unknown,0.5,unknown
a17425,0,unknown,0.5,unknown
a17429,0,unknown,0.5,unknown
a17436,0,unknown,0.5,unknown
a17440,0,unknown,0.5,unknown
a17441,0,unknown,0.5,unknown
a17443,0,unknown,0.5,unknown
a17444,0,unknown,0.5,unknown
a17447,0,unknown,0.5,unknown
a17453,0,unknown,0.5,unknown
a17456,0,unknown,0.5,unknown
a17457,0,unknown,0.5,unknown
a17459,0,unknown,0.5,unknown
a17460,0,unknown,0.5,unknown
a17476,0,unknown,0.5,unknown
a17486,0,unknown,0.5,unknown
a17488,0,unknown,0.5,unknown
a17493,0,unknown,0.5,unknown
a17496,0,unknown,0.5,unknown
a17499,0,unknown,0.5,unknown
a17503,0,unknown,0.5,unknown
a17507,0,unknown,0.5,unknown
a17522,0,unknown,0.5,unknown
a17523,0,unknown,0.5,unknown
a17542,0,unknown,0.5,unknown
a17543,0,unknown,0.5,unknown
a17550,0,unknown,0.5,unknown
a17553,0,unknown,0.5,unknown
a17559,0,unknown,0.5,unknown
a17564,0,unknown,0.5,unknown
a17574,0,unknown,0.5,unknown
a17576,0,unknown,0.5,unknown
a17587,0,unknown,0.5,unknown
a17588,0,unknown,0.5,unknown
a17592,0,unknown,0.5,unknown
a17611,0,unknown,0.5,unknown
a17634,0,unknown,0.5,unknown
a17637,0,unknown,0.5,unknown
a17643,0,unknown,0.5,unknown
a17657,0,unknown,0.5,unknown
a17665,0,unknown,0.5,unknown
a17668,0,unknown,0.5,unknown
a17688,0,unknown,0.5,unknown
a17693,0,unknown,0.5,unknown
a17701,0,unknown,0.5,unknown
a17711,0,unknown,0.5,unknown
a17731,0,unknown,0.5,unknown
a17735,0,unknown,0.5,unknown
a17745,0,unknown,0.5,unknown
a17748,0,unknown,0.5,unknown
a17753,0,unknown,0.5,unknown
a17759,0,unknown,0.5,unknown
a17761,0,unknown,0.5,unknown
a17763,0,unknown,0.5,unknown
a17774,0,unknown,0.5,unknown
a17805,0,unknown,0.5,unknown
a17810,0,unknown,0.5,unknown
a17811,0,unknown,0.5,unknown
a17812,0,unknown,0.5,unknown
a17819,0,unknown,0.5,unknown
a17830,0,unknown,0.5,unknown
a17831,0,unknown,0.5,unknown
a17845,0,unknown,0.5,unknown
a17852,0,unknown,0.5,unknown
a17859,0,unknown,0.5,unknown
a17874,0,unknown,0.5,unknown
a17875,0,unknown,0.5,unknown
a17879,0,unknown,0.5,unknown
a17880,0,unknown,0.5,unknown
a17883,0,unknown,0.5,unknown
a17886,0,unknown,0.5,unknown
a17887,0,unknown,0.5,unknown
a17889,0,unknown,0.5,unknown
a17908,0,unknown,0.5,unknown
a17910,0,unknown,0.5,unknown
a17921,0,unknown,0.5,unknown
a17935,0,unknown,0.5,unknown
a17938,0,unknown,0.5,unknown
a17941,0,unknown,0.5,unknown
a17942,0,unknown,0.5,unknown
a17967,0,unknown,0.5,unknown
a17970,0,unknown,0.5,unknown
a17974,0,unknown,0.5,unknown
a17998,0,unknown,0.5,unknown
a18000,0,unknown,0.5,unknown
a18001,0,unknown,0.5,unknown
a18005,0,unknown,0.5,unknown
a18007,0,unknown,0.5,unknown
a18008,0,unknown,0.5,unknown
a18010,0,unknown,0.5,unknown
a18022,0,unknown,0.5,unknown
a18029,0,unknown,0.5,unknown
a18031,0,unknown,0.5,unknown
a18032,0,unknown,0.5,unknown
a18035,0,unknown,0.5,unknown
a18040,0,unknown,0.5,unknown
a18044,0,unknown,0.5,unknown
a18047,0,unknown,0.5,unknown
a18050,0,unknown,0.5,unknown
a18058,0,unknown,0.5,unknown
a18065,0,unknown,0.5,unknown
a18067,0,unknown,0.5,unknown
a18070,0,unknown,0.5,unknown
a18077,0,unknown,0.5,unknown
a18085,0,unknown,0.5,unknown
a18088,0,unknown,0.5,unknown
a18097,0,unknown,0.5,unknown
a18099,0,unknown,0.5,unknown
a18111,0,unknown,0.5,unknown
a18113,0,unknown,0.5,unknown
a18118,0,unknown,0.5,unknown
a18129,0,unknown,0.5,unknown
a18137,0,unknown,0.5,unknown
a18145,0,unknown,0.5,unknown
a18147,0,unknown,0.5,unknown
a18149,0,unknown,0.5,unknown
a18152,0,unknown,0.5,unknown
a18158,0,unknown,0.5,unknown
a18168,0,unknown,0.5,unknown
a18179,0,unknown,0.5,unknown
a18180,0,unknown,0.5,unknown
a18184,0,unknown,0.5,unknown
a18186,0,unknown,0.5,unknown
a18199,0,unknown,0.5,unknown
a18200,0,unknown,0.5,unknown
a18203,0,unknown,0.5,unknown
a18210,0,unknown,0.5,unknown
a18211,0,unknown,0.5,unknown
a18217,0,unknown,0.5,unknown
a18223,0,unknown,0.5,unknown
a18227,0,unknown,0.5,unknown
a18231,0,unknown,0.5,unknown
a18234,0,unknown,0.5,unknown
a18241,0,unknown,0.5,unknown
a18244,0,unknown,0.5,unknown
a18246,0,unknown,0.5,unknown
a18249,0,unknown,0.5,unknown
a18252,0,unknown,0.5,unknown
a18254,0,unknown,0.5,unknown
a18266,0,unknown,0.5,unknown
a18274,0,unknown,0.5,unknown
a18278,0,unknown,0.5,unknown
a18285,0,unknown,0.5,unknown
a18300,0,unknown,0.5,unknown
a18302,0,unknown,0.5,unknown
a18308,0,unknown,0.5,unknown
a18310,0,unknown,0.5,unknown
a18311,0,unknown,0.5,unknown
a18321,0,unknown,0.5,unknown
a18328,0,unknown,0.5,unknown
a18333,0,unknown,0.5,unknown
a18336,0,unknown,0.5,unknown
a18341,0,unknown,0.5,unknown
a18342,0,unknown,0.5,unknown
a18362,0,unknown,0.5,unknown
a18369,0,unknown,0.5,unknown
a18370,0,unknown,0.5,unknown
a18384,0,unknown,0.5,unknown
a18399,0,unknown,0.5,unknown
a18405,0,unknown,0.5,unknown
a18408,0,unknown,0.5,unknown
a18411,0,unknown,0.5,unknown
a18415,0,unknown,0.5,unknown
a18425,0,unknown,0.5,unknown
a18428,0,unknown,0.5,unknown
a18434,0,unknown,0.5,unknown
a18437,0,unknown,0.5,unknown
a18439,0,unknown,0.5,unknown
a18441,0,unknown,0.5,unknown
a18462,0,unknown,0.5,unknown
a18463,0,unknown,0.5,unknown
a18470,0,unknown,0.5,unknown
a18471,0,unknown,0.5,unknown
a18472,0,unknown,0.5,unknown
a18476,0,unknown,0.5,unknown
a18483,0,unknown,0.5,unknown
a18499,0,unknown,0.5,unknown
a18515,0,unknown,0.5,unknown
a18538,0,unknown,0.5,unknown
a18543,0,unknown,0.5,unknown
a18548,0,unknown,0.5,unknown
a18549,0,unknown,0.5,unknown
a18572,0,unknown,0.5,unknown
a18590,0,unknown,0.5,unknown
a18591,0,unknown,0.5,unknown
a18596,0,unknown,0.5,unknown
a18608,0,unknown,0.5,unknown
a18628,0,unknown,0.5,unknown
a18643,0,unknown,0.5,unknown
a18659,0,unknown,0.5,unknown
a18664,0,unknown,0.5,unknown
a18670,0,unknown,0.5,unknown
a18678,0,unknown,0.5,unknown
a18679,0,unknown,0.5,unknown
a18681,0,unknown,0.5,unknown
a18683,0,unknown,0.5,unknown
a18687,0,unknown,0.5,unknown
a18688,0,unknown,0.5,unknown
a18691,0,unknown,0.5,unknown
a18704,0,unknown,0.5,unknown
a18705,0,unknown,0.5,unknown
a18706,0,unknown,0.5,unknown
a18707,0,unknown,0.5,unknown
a18709,0,unknown,0.5,unknown
a18717,0,unknown,0.5,unknown
a18727,0,unknown,0.5,unknown
a18731,0,unknown,0.5,unknown
a18736,0,unknown,0.5,unknown
a18747,0,unknown,0.5,unknown
a18750,0,unknown,0.5,unknown
a18755,0,unknown,0.5,unknown
a18757,0,unknown,0.5,unknown
a18761,0,unknown,0.5,unknown
a18767,0,unknown,0.5,unknown
a18771,0,unknown,0.5,unknown
a18773,0,unknown,0.5,unknown
a18774,0,unknown,0.5,unknown
a18780,0,unknown,0.5,unknown
a18781,0,unknown,0.5,unknown
a18783,0,unknown,0.5,unknown
a18795,0,unknown,0.5,unknown
a18797,0,unknown,0.5,unknown
a18802,0,unknown,0.5,unknown
a18809,0,unknown,0.5,unknown
a18811,0,unknown,0.5,unknown
a18816,0,unknown,0.5,unknown
a18821,0,unknown,0.5,unknown
a18822,0,unknown,0.5,unknown
a18824,0,unknown,0.5,unknown
a18830,0,unknown,0.5,unknown
a18831,0,unknown,0.5,unknown
a18833,0,unknown,0.5,unknown
a18845,0,unknown,0.5,unknown
a18849,0,unknown,0.5,unknown
a18852,0,unknown,0.5,unknown
a18855,0,unknown,0.5,unknown
a18864,0,unknown,0.5,unknown
a18877,0,unknown,0.5,unknown
a18878,0,unknown,0.5,unknown
a18879,0,unknown,0.5,unknown
a18881,0,unknown,0.5,unknown
a18882,0,unknown,0.5,unknown
a18884,0,unknown,0.5,unknown
a18890,0,unknown,0.5,unknown
a18891,0,unknown,0.5,unknown
a18892,0,unknown,0.5,unknown
a18897,0,unknown,0.5,unknown
a18899,0,unknown,0.5,unknown
a18901,0,unknown,0.5,unknown
a18904,0,unknown,0.5,unknown
a18906,0,unknown,0.5,unknown
a18911,0,unknown,0.5,unknown
a18917,0,unknown,0.5,unknown
a18921,0,unknown,0.5,unknown
a18922,0,unknown,0.5,unknown
a18923,0,unknown,0.5,unknown
a18940,0,unknown,0.5,unknown
a18943,0,unknown,0.5,unknown
a18944,0,unknown,0.5,unknown
a18960,0,unknown,0.5,unknown
a18961,0,unknown,0.5,unknown
a18962,0,unknown,0.5,unknown
a18974,0,unknown,0.5,unknown
a18977,0,unknown,0.5,unknown
a18980,0,unknown,0.5,unknown
a18989,0,unknown,0.5,unknown
a18997,0,unknown,0.5,unknown
a19001,0,unknown,0.5,unknown
a19003,0,unknown,0.5,unknown
a19017,0,unknown,0.5,unknown
a19018,0,unknown,0.5,unknown
a19021,0,unknown,0.5,unknown
a19030,0,unknown,0.5,unknown
a19053,0,unknown,0.5,unknown
a19056,0,unknown,0.5,unknown
a19069,0,unknown,0.5,unknown
a19070,0,unknown,0.5,unknown
a19084,0,unknown,0.5,unknown
a19085,0,unknown,0.5,unknown
a19087,0,unknown,0.5,unknown
a19089,0,unknown,0.5,unknown
a19090,0,unknown,0.5,unknown
a19095,0,unknown,0.5,unknown
a19097,0,unknown,0.5,unknown
a19098,0,unknown,0.5,unknown
a19099,0,unknown,0.5,unknown
a19109,0,unknown,0.5,unknown
a19115,0,unknown,0.5,unknown
a19120,0,unknown,0.5,unknown
a19128,0,unknown,0.5,unknown
a19138,0,unknown,0.5,unknown
a19140,0,unknown,0.5,unknown
a19157,0,unknown,0.5,unknown
a19161,0,unknown,0.5,unknown
a19164,0,unknown,0.5,unknown
a19192,0,unknown,0.5,unknown
a19196,0,unknown,0.5,unknown
a19201,0,unknown,0.5,unknown
a19202,0,unknown,0.5,unknown
a19204,0,unknown,0.5,unknown
a19220,0,unknown,0.5,unknown
a19229,0,unknown,0.5,unknown
a19239,0,unknown,0.5,unknown
a19242,0,unknown,0.5,unknown
a19250,0,unknown,0.5,unknown
a19256,0,unknown,0.5,unknown
a19260,0,unknown,0.5,unknown
a19277,0,unknown,0.5,unknown
a19278,0,unknown,0.5,unknown
a19279,0,unknown,0.5,unknown
a19299,0,unknown,0.5,unknown
a19305,0,unknown,0.5,unknown
a19313,0,unknown,0.5,unknown
a19317,0,unknown,0.5,unknown
a19327,0,unknown,0.5,unknown
a19331,0,unknown,0.5,unknown
a19340,0,unknown,0.5,unknown
a19342,0,unknown,0.5,unknown
a19343,0,unknown,0.5,unknown
a19351,0,unknown,0.5,unknown
a19367,0,unknown,0.5,unknown
a19369,0,unknown,0.5,unknown
a19374,0,unknown,0.5,unknown
a19375,0,unknown,0.5,unknown
a19379,0,unknown,0.5,unknown
a19384,0,unknown,0.5,unknown
a19385,0,unknown,0.5,unknown
a19394,0,unknown,0.5,unknown
a19405,0,unknown,0.5,unknown
a19406,0,unknown,0.5,unknown
a19408,0,unknown,0.5,unknown
a19423,0,unknown,0.5,unknown
a19428,0,unknown,0.5,unknown
a19431,0,unknown,0.5,unknown
a19432,0,unknown,0.5,unknown
a19435,0,unknown,0.5,unknown
a19438,0,unknown,0.5,unknown
a19439,0,unknown,0.5,unknown
a19443,0,unknown,0.5,unknown
a19447,0,unknown,0.5,unknown
a19469,0,unknown,0.5,unknown
a19475,0,unknown,0.5,unknown
a19476,0,unknown,0.5,unknown
a19496,0,unknown,0.5,unknown
a19505,0,unknown,0.5,unknown
a19518,0,unknown,0.5,unknown
a19520,0,unknown,0.5,unknown
a19524,0,unknown,0.5,unknown
a19535,0,unknown,0.5,unknown
a19538,0,unknown,0.5,unknown
a19539,0,unknown,0.5,unknown
a19541,0,unknown,0.5,unknown
a19542,0,unknown,0.5,unknown
a19547,0,unknown,0.5,unknown
a19551,0,unknown,0.5,unknown
a19554,0,unknown,0.5,unknown
a19566,0,unknown,0.5,unknown
a19568,0,unknown,0.5,unknown
a19569,0,unknown,0.5,unknown
a19571,0,unknown,0.5,unknown
a19578,0,unknown,0.5,unknown
a19580,0,unknown,0.5,unknown
a19585,0,unknown,0.5,unknown
a19586,0,unknown,0.5,unknown
a19587,0,unknown,0.5,unknown
a19589,0,unknown,0.5,unknown
a19602,0,unknown,0.5,unknown
a19608,0,unknown,0.5,unknown
a19611,0,unknown,0.5,unknown
a19616,0,unknown,0.5,unknown
a19632,0,unknown,0.5,unknown
a19646,0,unknown,0.5,unknown
a19648,0,unknown,0.5,unknown
a19651,0,unknown,0.5,unknown
a19661,0,unknown,0.5,unknown
a19662,0,unknown,0.5,unknown
a19664,0,unknown,0.5,unknown
a19666,0,unknown,0.5,unknown
a19673,0,unknown,0.5,unknown
a19677,0,unknown,0.5,unknown
a19678,0,unknown,0.5,unknown
a19679,0,unknown,0.5,unknown
a19687,0,unknown,0.5,unknown
a19693,0,unknown,0.5,unknown
a19696,0,unknown,0.5,unknown
a19701,0,unknown,0.5,unknown
a19709,0,unknown,0.5,unknown
a19715,0,unknown,0.5,unknown
a19733,0,unknown,0.5,unknown
a19734,0,unknown,0.5,unknown
a19745,0,unknown,0.5,unknown
a19751,0,unknown,0.5,unknown
a19757,0,unknown,0.5,unknown
a19759,0,unknown,0.5,unknown
a19761,0,unknown,0.5,unknown
a19764,0,unknown,0.5,unknown
a19768,0,unknown,0.5,unknown
a19770,0,unknown,0.5,unknown
a19785,0,unknown,0.5,unknown
a19787,0,unknown,0.5,unknown
a19789,0,unknown,0.5,unknown
a19796,0,unknown,0.5,unknown
a19807,0,unknown,0.5,unknown
a19813,0,unknown,0.5,unknown
a19833,0,unknown,0.5,unknown
a19837,0,unknown,0.5,unknown
a19842,0,unknown,0.5,unknown
a19845,0,unknown,0.5,unknown
a19850,0,unknown,0.5,unknown
a19852,0,unknown,0.5,unknown
a19855,0,unknown,0.5,unknown
a19868,0,unknown,0.5,unknown
a19871,0,unknown,0.5,unknown
a19874,0,unknown,0.5,unknown
a19883,0,unknown,0.5,unknown
a19888,0,unknown,0.5,unknown
a19911,0,unknown,0.5,unknown
a19912,0,unknown,0.5,unknown
a19920,0,unknown,0.5,unknown
a19923,0,unknown,0.5,unknown
a19926,0,unknown,0.5,unknown
a19933,0,unknown,0.5,unknown
a19935,0,unknown,0.5,unknown
a19945,0,unknown,0.5,unknown
a19954,0,unknown,0.5,unknown
a19955,0,unknown,0.5,unknown
a19957,0,unknown,0.5,unknown
a19963,0,unknown,0.5,unknown
a19966,0,unknown,0.5,unknown
a19971,0,unknown,0.5,unknown
a19979,0,unknown,0.5,unknown
a19985,0,unknown,0.5,unknown
a19990,0,unknown,0.5,unknown
a19994,0,unknown,0.5,unknown
a19995,0,unknown,0.5,unknown
a19996,0,unknown,0.5,unknown
a19997,0,unknown,0.5,unknown
a20000,0,unknown,0.5,unknown
a20001,0,unknown,0.5,unknown
a20005,0,unknown,0.5,unknown
a20006,0,unknown,0.5,unknown
a20007,0,unknown,0.5,unknown
a20010,0,unknown,0.5,unknown
a20012,0,unknown,0.5,unknown
a20014,0,unknown,0.5,unknown
a20015,0,unknown,0.5,unknown
a20027,0,unknown,0.5,unknown
a20028,0,unknown,0.5,unknown
a20029,0,unknown,0.5,unknown
a20033,0,unknown,0.5,unknown
a20034,0,unknown,0.5,unknown
a20036,0,unknown,0.5,unknown
a20055,0,unknown,0.5,unknown
a20090,0,unknown,0.5,unknown
a20098,0,unknown,0.5,unknown
a20110,0,unknown,0.5,unknown
a20112,0,unknown,0.5,unknown
a20119,0,unknown,0.5,unknown
a20121,0,unknown,0.5,unknown
a20125,0,unknown,0.5,unknown
a20126,0,unknown,0.5,unknown
a20133,0,unknown,0.5,unknown
a20144,0,unknown,0.5,unknown
a20148,0,unknown,0.5,unknown
a20156,0,unknown,0.5,unknown
a20157,0,unknown,0.5,unknown
a20158,0,unknown,0.5,unknown
a20159,0,unknown,0.5,unknown
a20161,0,unknown,0.5,unknown
a20163,0,unknown,0.5,unknown
a20168,0,unknown,0.5,unknown
a20174,0,unknown,0.5,unknown
a20175,0,unknown,0.5,unknown
a20178,0,unknown,0.5,unknown
a20180,0,unknown,0.5,unknown
a20185,0,unknown,0.5,unknown
a20187,0,unknown,0.5,unknown
a20190,0,unknown,0.5,unknown
a20196,0,unknown,0.5,unknown
a20199,0,unknown,0.5,unknown
a20200,0,unknown,0.5,unknown
a20204,0,unknown,0.5,unknown
a20206,0,unknown,0.5,unknown
a20219,0,unknown,0.5,unknown
a20222,0,unknown,0.5,unknown
a20225,0,unknown,0.5,unknown
a20226,0,unknown,0.5,unknown
a20231,0,unknown,0.5,unknown
a20234,0,unknown,0.5,unknown
a20240,0,unknown,0.5,unknown
a20250,0,unknown,0.5,unknown
a20256,0,unknown,0.5,unknown
a20257,0,unknown,0.5,unknown
a20263,0,unknown,0.5,unknown
a20266,0,unknown,0.5,unknown
a20270,0,unknown,0.5,unknown
a20276,0,unknown,0.5,unknown
a20277,0,unknown,0.5,unknown
a20285,0,unknown,0.5,unknown
a20292,0,unknown,0.5,unknown
a20294,0,unknown,0.5,unknown
a20296,0,unknown,0.5,unknown
a20297,0,unknown,0.5,unknown
a20302,0,unknown,0.5,unknown
a20303,0,unknown,0.5,unknown
a20312,0,unknown,0.5,unknown
a20320,0,unknown,0.5,unknown
a20331,0,unknown,0.5,unknown
a20333,0,unknown,0.5,unknown
a20335,0,unknown,0.5,unknown
a20338,0,unknown,0.5,unknown
