account,interaction_category
a17696,A_in_B_in_B_out
a18302,B_in_B_out
a25442,A_in_A_out_B_in_B_out
a15346,B_in_B_out
a27655,B_in_B_out
a28077,A_in_A_out_B_in_B_out
a26856,A_in_B_in_B_out
a19166,B_in_B_out
a10635,A_out_B_in_B_out
a24983,B_in_B_out
a17013,A_in_B_in_B_out
a14158,A_in_B_in_B_out
a28003,A_in_A_out_B_in_B_out
a16624,B_in_B_out
a24945,B_in_B_out
a22850,A_in_B_in
a10185,A_in_B_in_B_out
a17835,A_in_B_in_B_out
a01177,A_out_B_in_B_out
a16236,A_out_B_in_B_out
a00840,A_in_A_out_B_in_B_out
a11073,A_out_B_in_B_out
a13426,A_out_B_in_B_out
a25515,B_in_B_out
a14616,A_out_B_in_B_out
a26300,B_in_B_out
a14951,A_in_B_in_B_out
a12747,A_in_A_out_B_in_B_out
a27535,B_in_B_out
a04313,A_out_B_in_B_out
a29357,A_in_B_in_B_out
a13858,A_in_B_in
a16519,A_in_A_out_B_in_B_out
a24591,B_in_B_out
a15530,A_in_B_in
a05928,B_in_B_out
a17148,B_in
a24929,B_in_B_out
a15424,B_in_B_out
a17889,B_in_B_out
a21044,A_in_B_in_B_out
a01148,B_in
a00518,A_out_B_in_B_out
a12455,A_in_B_in_B_out
a30398,B_in_B_out
a10755,A_in_B_in_B_out
a06404,A_in_A_out_B_in_B_out
a05809,B_in_B_out
a04780,B_in_B_out
a11662,A_in_B_in_B_out
a17498,A_in_B_in_B_out
a10563,B_in_B_out
a16014,A_out_B_in_B_out
a05146,A_out_B_in_B_out
a14812,A_in_B_in_B_out
a10049,A_in_A_out_B_in_B_out
a15612,A_out_B_in_B_out
a05240,B_in_B_out
a22982,A_in_B_in_B_out
a04418,B_in_B_out
a17890,B_in
a29697,B_in_B_out
a09981,B_in_B_out
a09111,A_in_A_out_B_in_B_out
a11055,B_in_B_out
a23465,B_in_B_out
a07591,A_in_B_in_B_out
a02902,B_in_B_out
a01599,A_in_B_in_B_out
a11393,B_in_B_out
a14580,A_in_B_in_B_out
a29434,B_in_B_out
a17621,B_in_B_out
a12117,B_in_B_out
a23760,A_out_B_in_B_out
a19751,A_in_A_out_B_in_B_out
a14382,A_in_A_out_B_in_B_out
a28218,A_in_B_in
a04873,A_in_A_out_B_in_B_out
a15150,B_out
a16108,B_in_B_out
a10189,A_in_A_out_B_in_B_out
a17705,A_in_B_in_B_out
a16321,A_in_A_out_B_in_B_out
a16046,B_in_B_out
a27889,B_in_B_out
a26131,B_in_B_out
a13651,A_in_B_in_B_out
a17077,A_out_B_in_B_out
a09911,A_out_B_in_B_out
a27557,B_in_B_out
a19738,B_in_B_out
a02404,A_out_B_in_B_out
a22209,B_in_B_out
a02856,B_in_B_out
a25890,B_in_B_out
a10863,B_in_B_out
a05846,B_in_B_out
a05157,B_in_B_out
a02426,A_in_B_in_B_out
a09732,B_in_B_out
a30832,B_in_B_out
a12475,B_in_B_out
a02433,A_in_A_out_B_in_B_out
a03805,A_in_B_in_B_out
a02685,A_in_B_in_B_out
a19868,A_in_A_out_B_in_B_out
a05657,B_in_B_out
a01181,A_in_B_in_B_out
a19616,B_in_B_out
a03442,A_in_A_out_B_in_B_out
a24790,A_in_B_in_B_out
a27144,A_out_B_out
a21847,B_in_B_out
a29431,A_in_B_in_B_out
a02448,B_in
a06591,A_in_B_in_B_out
a26494,A_in_B_in
a26568,A_in_B_in
a14030,A_in_A_out_B_in_B_out
a09057,A_in_A_out_B_in_B_out
a10276,A_in_B_in
a09788,B_in_B_out
a14205,B_in_B_out
a26958,A_in_B_in_B_out
a19894,B_in_B_out
a11838,A_in_A_out_B_in_B_out
a10437,A_in_A_out_B_in_B_out
a10576,A_in_A_out_B_in_B_out
a18285,A_in_B_in_B_out
a25702,A_in_B_in_B_out
a14979,A_in_B_in_B_out
a04216,A_in_A_out_B_in_B_out
a25033,A_in_B_in_B_out
a12006,B_in_B_out
a07530,A_in_B_in_B_out
a23755,B_in_B_out
a15051,B_in_B_out
a15357,B_in_B_out
a27854,B_in_B_out
a04860,B_in_B_out
a14570,B_in_B_out
a15044,B_in_B_out
a27246,A_in_A_out_B_in_B_out
a00759,B_in_B_out
a18754,A_in_A_out_B_in_B_out
a30509,B_in_B_out
a01662,A_out_B_in_B_out
a20167,A_out_B_in_B_out
a08958,A_out_B_in_B_out
a26447,B_in_B_out
a01087,B_in_B_out
a09091,A_in_A_out_B_in_B_out
a03406,A_in_B_in_B_out
a21879,B_in_B_out
a21433,B_in_B_out
a18449,A_in_B_in_B_out
a09761,B_in_B_out
a07915,A_in_B_in_B_out
a22772,A_in_B_in
a01902,A_out_B_in_B_out
a05810,B_in_B_out
a30121,A_out_B_in_B_out
a05383,A_in_A_out_B_in_B_out
a29751,B_in
a09960,A_out_B_in_B_out
a29472,B_in_B_out
a00640,A_in_B_in_B_out
a31448,B_in_B_out
a28482,A_in_A_out_B_in_B_out
a30496,A_out_B_in_B_out
a00619,A_out_B_in_B_out
a26745,B_in_B_out
a11450,A_in_B_in_B_out
a27898,A_out_B_out
a00421,B_in_B_out
a30513,A_out_B_in_B_out
a13496,A_in_B_in_B_out
a14206,A_in_B_in_B_out
a01977,B_in_B_out
a16407,B_in_B_out
a22359,B_in_B_out
a13741,B_in_B_out
a21787,A_in_B_in_B_out
a16379,A_out_B_in_B_out
a11408,A_in_B_in_B_out
a23888,A_in_B_in_B_out
a06002,B_in_B_out
a13985,B_in_B_out
a30635,B_in_B_out
a09963,A_in_B_in_B_out
a19239,B_in_B_out
a08246,A_in_B_in_B_out
a11726,A_in_A_out_B_in_B_out
a21675,A_in_A_out_B_out
a27025,B_in_B_out
a21659,A_in_A_out_B_in_B_out
a27483,B_in_B_out
a25031,A_in_B_in_B_out
a20138,A_in_B_in_B_out
a24324,A_in_B_in_B_out
a29729,B_in
a27870,A_out_B_in_B_out
a22218,B_in_B_out
a03462,A_in_B_in_B_out
a16155,A_in_B_in_B_out
a12711,A_in_B_in_B_out
a31349,A_in_A_out_B_in_B_out
a17006,A_in_A_out_B_in_B_out
a13653,A_in_B_in_B_out
a05016,A_in_A_out_B_in_B_out
a15099,B_in_B_out
a02821,B_in_B_out
a07104,B_in_B_out
a09955,A_in_B_in_B_out
a21245,A_out_B_in_B_out
a17134,A_in_A_out_B_in_B_out
a11919,B_in_B_out
a19524,A_in_A_out_B_in_B_out
a28545,B_in_B_out
a13551,B_in_B_out
a14721,A_in_B_in
a29170,B_in_B_out
a24024,B_out
a16445,A_in_B_in_B_out
a06413,B_in_B_out
a17885,B_in_B_out
a22391,A_in_B_in_B_out
a03967,B_in_B_out
a20202,B_in
a21867,A_in_A_out_B_in_B_out
a09430,A_in_B_in_B_out
a12580,B_in_B_out
a17174,A_in_B_in_B_out
a05334,A_in_B_in_B_out
a25994,A_in_B_in_B_out
a03935,A_out_B_in_B_out
a02009,A_in_B_in_B_out
a01234,B_in_B_out
a07311,A_in_B_in_B_out
a28200,A_in_B_out
a23785,B_in
a18276,B_in_B_out
a12948,B_in_B_out
a03149,A_out_B_in_B_out
a28078,A_in_A_out_B_in_B_out
a15332,B_in_B_out
a11067,A_in_B_in_B_out
a15873,B_in_B_out
a12125,B_in_B_out
a05978,B_in_B_out
a06394,B_in_B_out
a27593,B_in
a09176,A_in_B_in_B_out
a28670,B_in_B_out
a08845,B_in_B_out
a00136,B_in_B_out
a08522,B_in
a02399,B_in_B_out
a10558,B_in_B_out
a19382,B_out
a21230,B_in_B_out
a23212,B_in_B_out
a15759,B_in_B_out
a29830,B_out
a29812,A_in_B_in_B_out
a14637,A_out_B_in_B_out
a10764,A_out_B_in_B_out
a16560,A_in_A_out_B_in_B_out
a21615,A_out_B_in_B_out
a21154,A_in_B_in_B_out
a06572,A_out_B_in_B_out
a16632,A_in_B_in_B_out
a05493,B_in
a12089,A_in_B_in_B_out
a00463,B_in_B_out
a02573,B_in_B_out
a09689,B_in
a09141,B_in_B_out
a21337,B_in_B_out
a17009,A_in_A_out_B_in_B_out
a22198,A_in_A_out_B_in_B_out
a21264,A_in_A_out_B_in_B_out
a21015,B_in_B_out
a02099,A_in_B_in_B_out
a27511,A_in_B_in_B_out
a20737,B_in_B_out
a10699,A_in_B_in_B_out
a23056,B_in_B_out
a10059,B_in_B_out
a26681,A_in_A_out_B_in_B_out
a15070,A_out_B_in_B_out
a16231,A_out_B_in_B_out
a26913,A_in_B_in_B_out
a20290,B_in_B_out
a18646,A_in_B_in_B_out
a04277,B_out
a22051,B_in
a22267,B_in_B_out
a14837,A_in_B_in_B_out
a25663,A_in_A_out_B_in_B_out
a10572,B_in_B_out
a07759,A_in_B_in_B_out
a13104,A_in_B_in_B_out
a20303,B_in_B_out
a06388,B_in_B_out
a08484,B_in_B_out
a06510,A_in_B_in_B_out
a29114,B_in_B_out
a09393,B_in_B_out
a03292,A_in_A_out_B_in_B_out
a09775,B_in_B_out
a17323,B_in_B_out
a20937,B_in_B_out
a10982,B_in_B_out
a23300,B_in_B_out
a16315,B_in_B_out
a01365,B_out
a24344,A_in_B_in_B_out
a26496,B_in_B_out
a26125,A_in_B_in
a26922,B_in_B_out
a22457,B_in
a13800,A_in_B_in_B_out
a22830,B_in_B_out
a09216,A_in_B_in_B_out
a00036,B_in_B_out
a22177,A_in_A_out_B_in_B_out
a18608,A_in_A_out_B_in_B_out
a05152,A_out_B_in_B_out
a16868,A_in_B_in_B_out
a00745,B_in_B_out
a04613,A_in_A_out_B_in_B_out
a05282,B_in_B_out
a10703,B_in_B_out
a19444,A_out_B_in_B_out
a11042,B_in_B_out
a17551,B_in_B_out
a02775,B_in_B_out
a21667,A_in_B_in_B_out
a21643,B_in_B_out
a28402,A_in_A_out_B_in_B_out
a05873,A_in_B_in_B_out
a01073,B_in_B_out
a04945,A_in_B_in_B_out
a16338,A_in_B_in
a14742,B_in_B_out
a02416,A_in_B_in_B_out
a01787,A_in_A_out_B_in_B_out
a14543,A_in_A_out_B_in_B_out
a18473,A_in_B_in
a10561,A_in_A_out_B_in_B_out
a18504,B_in_B_out
a16689,B_in_B_out
a24260,A_out_B_in_B_out
a07966,B_in_B_out
a17250,B_in_B_out
a04752,B_in_B_out
a06752,B_in_B_out
a02813,B_out
a22202,B_in_B_out
a03692,A_in_B_in_B_out
a19693,B_in_B_out
a25315,A_out_B_in_B_out
a23811,B_in_B_out
a04197,B_in_B_out
a03720,A_in_B_in_B_out
a08212,B_in_B_out
a21457,A_in_A_out_B_in_B_out
a23986,A_in_B_in
a06502,A_in_A_out_B_in_B_out
a29921,A_in_A_out_B_in_B_out
a16208,A_out_B_in_B_out
a05491,A_in_B_in_B_out
a20137,A_in_A_out_B_in_B_out
a00041,A_in_B_in_B_out
a25876,A_out_B_in_B_out
a03436,B_in_B_out
a04291,A_out_B_in_B_out
a30840,A_in_A_out_B_in_B_out
a10756,A_in_A_out_B_in_B_out
a05749,A_out_B_in_B_out
a24492,B_in_B_out
a30710,A_out_B_in_B_out
a12616,A_out_B_in_B_out
a29096,A_in_B_in_B_out
a23328,B_in_B_out
a02830,B_in_B_out
a08656,A_out_B_in_B_out
a22616,B_in_B_out
a31334,B_in
a23868,A_out_B_in_B_out
a20001,B_in_B_out
a18428,A_in_A_out_B_in_B_out
a16277,B_in_B_out
a16412,A_in_B_in_B_out
a08815,B_in_B_out
a15497,A_in_B_in_B_out
a11347,A_in_B_in
a25039,A_in_A_out_B_in_B_out
a30901,A_in_B_in_B_out
a31438,B_in
a27465,A_in_A_out_B_in_B_out
a08078,B_in_B_out
a01613,B_in_B_out
a02461,B_out
a06909,B_in_B_out
a28301,A_in_B_in_B_out
a04627,A_in_A_out_B_in_B_out
a19835,A_in_A_out_B_in_B_out
a28265,A_in_B_in_B_out
a26886,A_out_B_in_B_out
a19334,A_out_B_in_B_out
a31143,A_in_B_in_B_out
a00962,A_out_B_out
a09486,B_in_B_out
a09754,A_in_B_in_B_out
a11057,A_out_B_in_B_out
a14075,A_out_B_in_B_out
a07272,B_in_B_out
a18501,A_in_B_in_B_out
a24719,A_in_A_out_B_in_B_out
a24205,B_in_B_out
a01571,B_in
a29172,B_in_B_out
a28196,A_in_A_out_B_in_B_out
a28460,A_in_B_in_B_out
a17262,B_in_B_out
a05358,B_in_B_out
a18195,A_out_B_in_B_out
a23532,B_in_B_out
a30230,B_in
a21231,B_in_B_out
a06875,B_in
a17693,B_in_B_out
a19637,A_in_A_out_B_in_B_out
a13412,B_in_B_out
a21546,B_in_B_out
a19034,B_in_B_out
a29868,B_in
a24070,A_in_B_in_B_out
a19069,B_in_B_out
a08999,B_in_B_out
a23817,B_in_B_out
a17821,B_in_B_out
a21754,A_in_B_in_B_out
a09668,A_in_A_out_B_in_B_out
a05110,A_in_B_in_B_out
a14605,A_in_A_out_B_in_B_out
a18105,A_in_B_in_B_out
a19075,B_in_B_out
a28085,A_in_A_out_B_in_B_out
a28011,A_in_A_out_B_in_B_out
a27118,A_in_A_out_B_in_B_out
a03064,A_in_A_out_B_in_B_out
a15696,B_in_B_out
a08900,B_in_B_out
a23843,A_in_B_in_B_out
a01882,A_in_B_in_B_out
a05467,B_out
a28062,B_in_B_out
a17667,A_out_B_in_B_out
a01986,A_in_B_in_B_out
a27562,A_in_B_in_B_out
a10880,A_out_B_in_B_out
a20659,A_out_B_in_B_out
a27522,A_out_B_in_B_out
a16777,A_in_A_out_B_in_B_out
a20704,B_in_B_out
a30007,A_in_B_in_B_out
a25523,A_in_B_in_B_out
a04176,A_out_B_in_B_out
a23831,B_in_B_out
a24650,A_in_A_out_B_in_B_out
a04374,A_in_A_out_B_in_B_out
a20256,B_in_B_out
a15797,A_in_A_out_B_in_B_out
a03388,B_in_B_out
a01842,B_in_B_out
a06854,A_out_B_in_B_out
a13429,B_in
a00517,B_in_B_out
a10442,B_in_B_out
a07229,A_out_B_in_B_out
a04807,A_in_A_out_B_in_B_out
a03361,B_out
a13254,A_in_A_out_B_in_B_out
a12965,B_in_B_out
a27956,B_in
a20903,A_in_A_out_B_in_B_out
a08058,A_out_B_in_B_out
a19864,B_in_B_out
a01932,A_in_A_out_B_in_B_out
a28509,B_in_B_out
a08857,B_in_B_out
a26731,B_in_B_out
a09190,B_in_B_out
a20062,A_in_B_in_B_out
a13448,B_in_B_out
a10271,A_out_B_in_B_out
a09651,B_in_B_out
a29454,A_in_A_out_B_in_B_out
a13266,A_in_A_out_B_in_B_out
a13942,A_in_B_in_B_out
a07211,B_in_B_out
a22013,B_in_B_out
a14017,B_in_B_out
a00904,A_in_A_out_B_in_B_out
a28519,A_in_B_in_B_out
a12559,A_in_B_in_B_out
a22689,B_in_B_out
a05333,A_in_B_in_B_out
a15066,A_out_B_in_B_out
a15227,A_in_B_in_B_out
a28478,B_in_B_out
a10238,A_in_B_in_B_out
a09319,B_in_B_out
a06215,B_in
a01809,A_in_B_in_B_out
a03598,A_in_A_out_B_in_B_out
a13464,A_in_B_in_B_out
a10171,B_in
a04980,A_in_A_out_B_in_B_out
a06427,A_in_B_in_B_out
a13126,A_in_B_in_B_out
a01518,A_out_B_in_B_out
a19821,A_out_B_in_B_out
a27685,B_in_B_out
a20209,A_in_A_out_B_in_B_out
a25108,B_in
a28907,A_in_A_out_B_in_B_out
a15409,A_out_B_in_B_out
a07142,A_in_B_in_B_out
a29581,A_out_B_in_B_out
a26189,B_in_B_out
a05522,B_in_B_out
a21596,A_out_B_in_B_out
a23003,A_in_B_in_B_out
a04981,A_in_B_in_B_out
a14235,A_in_A_out_B_in_B_out
a23548,A_in_B_in_B_out
a21807,B_in_B_out
a01166,A_in_B_in_B_out
a23389,B_in_B_out
a28982,A_out_B_in_B_out
a19465,B_in_B_out
a13694,A_in_B_in_B_out
a23813,A_in_B_in
a05915,B_in_B_out
a01254,A_out_B_in_B_out
a18498,A_in_A_out_B_in_B_out
a05931,A_in_B_in_B_out
a07387,A_in_A_out_B_in_B_out
a06810,A_in_B_in_B_out
a07222,B_in_B_out
a21515,A_in_B_in
a27818,B_in_B_out
a25480,B_in_B_out
a25018,A_in_B_in_B_out
a06441,A_out_B_in_B_out
a16439,A_in_B_in_B_out
a08601,B_in
a10384,A_in_B_in_B_out
a20404,B_in_B_out
a07882,A_out_B_in_B_out
a25429,A_in_B_in_B_out
a11357,B_in_B_out
a20613,A_in_B_in_B_out
a26149,A_in_B_in_B_out
a03304,A_in_B_in_B_out
a26455,A_in_B_in_B_out
a15250,A_out_B_in_B_out
a13863,B_in_B_out
a08712,B_in_B_out
a22414,A_out_B_in_B_out
a02176,B_in_B_out
a02359,A_in_B_in_B_out
a14897,B_in_B_out
a04265,B_in_B_out
a17029,B_out
a05762,A_in_A_out_B_in_B_out
a31330,B_in_B_out
a13644,B_in_B_out
a09862,A_in_A_out_B_in_B_out
a28329,A_out_B_in_B_out
a01618,A_out_B_in_B_out
a26820,B_in_B_out
a08795,B_in_B_out
a17417,B_in_B_out
a21406,B_in_B_out
a30187,B_in_B_out
a18363,A_in_B_in_B_out
a15249,A_out_B_in_B_out
a23679,A_in_B_in_B_out
a12137,B_in
a02223,A_in_B_in_B_out
a25848,A_in_B_in_B_out
a27692,A_in_A_out_B_in_B_out
a05017,B_out
a04441,A_in_B_in_B_out
a27429,A_in_B_in_B_out
a24046,A_out_B_in_B_out
a22045,A_out_B_in_B_out
a04767,A_in_B_in_B_out
a16246,B_in
a21578,B_in_B_out
a15554,B_in_B_out
a04246,B_in_B_out
a10599,B_in_B_out
a18937,B_in_B_out
a29965,A_in_B_in_B_out
a02760,A_in_A_out_B_in_B_out
a26882,B_in_B_out
a29836,B_in_B_out
a12048,B_in_B_out
a00568,B_out
a22331,B_in_B_out
a31023,B_in_B_out
a01554,B_in_B_out
a02742,B_in
a13070,A_in_A_out_B_in_B_out
a15861,B_in
a05484,A_out_B_in_B_out
a12347,A_in_B_in_B_out
a27586,A_in_A_out_B_in_B_out
a08914,A_in_B_in
a26542,B_in_B_out
a12929,A_in_B_in_B_out
a21646,A_in_A_out_B_in_B_out
a22978,B_in_B_out
a20755,A_in_B_in_B_out
a19168,A_out_B_in_B_out
a17956,A_in_B_in_B_out
a10418,A_in_B_in_B_out
a31301,A_out_B_in_B_out
a09593,B_in_B_out
a17502,B_in_B_out
a08368,A_in_B_in
a30507,A_in_B_in_B_out
a28546,B_in_B_out
a04819,A_in_B_in_B_out
a12679,A_in_B_in_B_out
a13523,A_out_B_in_B_out
a12133,B_in_B_out
a30245,A_in_A_out_B_in_B_out
a31325,A_in_B_in_B_out
a14267,A_out_B_in_B_out
a03467,A_in_A_out_B_in_B_out
a06932,A_in_B_in
a30630,B_in_B_out
a12527,A_out_B_in_B_out
a08095,B_in_B_out
a05178,A_in_B_in_B_out
a13501,A_in_B_in_B_out
a11314,B_in_B_out
a04899,A_in_A_out_B_in_B_out
a09610,B_in_B_out
a26390,B_in_B_out
a02876,B_in_B_out
a22688,A_out_B_in_B_out
a25088,A_in_A_out_B_in_B_out
a02165,A_out_B_in_B_out
a28896,B_in_B_out
a05342,B_in_B_out
a02504,B_in_B_out
a23297,B_in
a08169,A_in_B_in_B_out
a25238,A_in_A_out_B_in_B_out
a10609,B_in_B_out
a19688,B_in_B_out
a01744,B_out
a30900,A_out_B_in_B_out
a11704,B_in_B_out
a08199,A_in_B_in_B_out
a15862,A_out_B_in_B_out
a11665,B_in
a15481,A_in_B_in_B_out
a14150,A_in_B_in_B_out
a31474,A_in_A_out_B_in_B_out
a16461,B_in_B_out
a24516,B_in
a17236,B_in_B_out
a04943,A_in_A_out_B_in_B_out
a30145,A_out_B_in_B_out
a11241,A_in_B_in_B_out
a26292,A_in_B_in_B_out
a00536,A_in_A_out_B_in_B_out
a21019,A_in_B_in_B_out
a01437,A_out_B_in_B_out
a14274,A_in_B_in_B_out
a16465,B_in_B_out
a21548,A_in_A_out_B_in_B_out
a09710,A_in_B_in_B_out
a28883,A_in_B_in_B_out
a14385,A_in_A_out_B_in_B_out
a14062,A_in_B_in_B_out
a10073,B_in_B_out
a12197,A_in_B_in_B_out
a00782,A_out_B_in_B_out
a29076,B_in_B_out
a00935,B_in_B_out
a11653,A_in_A_out_B_in_B_out
a27492,A_in_B_in_B_out
a18103,A_in_B_in_B_out
a29113,A_in_A_out_B_in_B_out
a21322,A_in_B_in
a25927,A_in_B_in_B_out
a28461,A_in_B_in_B_out
a20481,B_in_B_out
a26854,A_in_A_out_B_in_B_out
a26782,A_out_B_in_B_out
a11289,B_in_B_out
a11797,A_in_B_in_B_out
a07459,B_in_B_out
a20276,B_in_B_out
a14358,A_in_B_in_B_out
a22135,A_in_B_in_B_out
a21756,B_in_B_out
a25160,B_in_B_out
a30300,A_in_B_in_B_out
a18425,A_in_B_in_B_out
a29996,A_in_B_in
a24699,B_in_B_out
a03160,A_in_B_in_B_out
a14997,A_in_B_in_B_out
a27115,B_in_B_out
a22949,B_out
a04571,A_in_A_out_B_in_B_out
a23514,B_in_B_out
a21465,A_in_A_out_B_in_B_out
a04247,A_in_A_out_B_in_B_out
a26165,A_in_A_out_B_in_B_out
a03503,A_in_B_in_B_out
a28865,A_out_B_in_B_out
a24305,B_in_B_out
a10858,B_in_B_out
a07077,B_out
a02383,B_in_B_out
a24612,A_in_A_out_B_in_B_out
a29282,A_out_B_in_B_out
a22602,B_in_B_out
a08220,A_out_B_in_B_out
a08479,A_out_B_in_B_out
a30861,A_in_B_in_B_out
a31119,B_in_B_out
a07516,A_out_B_in_B_out
a13811,A_in_B_in_B_out
a16740,A_in_A_out_B_in_B_out
a28443,A_in_B_in_B_out
a01812,B_in_B_out
a24731,B_in_B_out
a22836,A_in_B_in
a15172,A_in_A_out_B_in_B_out
a12237,B_in_B_out
a15811,A_in_B_in_B_out
a26110,A_in_B_in_B_out
a25115,A_in_A_out_B_in_B_out
a23658,A_in_A_out_B_in_B_out
a26947,A_in_B_in_B_out
a04359,A_out_B_in_B_out
a19845,B_in_B_out
a11735,A_in_A_out_B_in_B_out
a11948,A_in_A_out_B_in_B_out
a14818,A_in_B_in_B_out
a29240,B_in_B_out
a03751,B_in_B_out
a20576,B_in_B_out
a28123,A_in_A_out_B_in_B_out
a29517,A_out_B_in_B_out
a19632,A_in_A_out_B_in_B_out
a07137,B_in_B_out
a31278,A_in_A_out_B_in_B_out
a16630,A_in_A_out_B_in_B_out
a10195,A_out_B_in_B_out
a18883,B_in_B_out
a03252,B_in_B_out
a19269,A_in_B_in
a18162,A_in_B_in_B_out
a26834,B_in_B_out
a26846,A_in_A_out_B_in_B_out
a17958,A_out_B_in_B_out
a21076,A_in_B_in_B_out
a17036,A_out_B_in_B_out
a31396,A_in_A_out_B_in_B_out
a01649,B_in_B_out
a06330,A_in_B_in_B_out
a15638,A_out_B_in_B_out
a03784,B_in_B_out
a05165,B_in_B_out
a29396,A_in_B_in_B_out
a27002,A_in_A_out_B_in_B_out
a15299,B_in_B_out
a30812,A_in_B_in_B_out
a05965,A_in_A_out_B_in_B_out
a20616,B_in_B_out
a05543,A_out_B_in_B_out
a24130,A_out_B_in_B_out
a04910,A_out_B_in_B_out
a22381,B_in_B_out
a18762,B_in_B_out
a20990,A_in_B_in_B_out
a24187,A_out_B_in_B_out
a21855,B_in_B_out
a17711,B_in
a30643,A_in_B_in_B_out
a05289,A_in_B_in_B_out
a22409,B_in
a23605,A_in_A_out_B_in_B_out
a01462,A_out_B_in_B_out
a03257,A_in_B_in_B_out
a15095,B_in_B_out
a16648,B_in_B_out
a06255,B_in_B_out
a12983,A_in_A_out_B_in_B_out
a13194,A_in_B_in_B_out
a18237,A_in_B_in_B_out
a14830,B_in_B_out
a15400,A_in_B_in_B_out
a24679,A_in_B_in_B_out
a05135,A_in_A_out_B_in_B_out
a20545,B_in_B_out
a02299,A_in_B_in_B_out
a23577,B_in_B_out
a26796,B_in_B_out
a18946,B_in
a17203,B_in_B_out
a09084,A_out_B_in_B_out
a29351,A_out_B_in_B_out
a15930,B_in_B_out
a28014,A_in_A_out_B_in_B_out
a28239,A_in_A_out_B_in_B_out
a06950,B_in_B_out
a11009,B_in_B_out
a00301,A_out_B_in_B_out
a15515,A_in_A_out_B_in_B_out
a04720,B_in_B_out
a22365,B_in_B_out
a00082,B_out
a06435,A_out_B_in_B_out
a01310,B_in
a07825,A_in_A_out_B_in_B_out
a27629,A_in_A_out_B_in_B_out
a16418,B_in_B_out
a22511,A_out_B_in_B_out
a28732,A_in_B_in_B_out
a03919,B_in_B_out
a01770,A_in_B_in_B_out
a29448,B_in_B_out
a16094,B_out
a19208,A_in_B_in_B_out
a06114,B_in_B_out
a14999,B_in_B_out
a20748,A_in_B_in_B_out
a28212,B_in_B_out
a15556,A_in_A_out_B_in_B_out
a01296,B_in
a16447,A_in_B_in_B_out
a12725,B_in_B_out
a10745,B_out
a27608,B_in
a30000,B_in_B_out
a24061,B_in_B_out
a17541,B_in
a06381,A_out_B_in_B_out
a21005,A_in_B_in_B_out
a03566,B_in_B_out
a15604,A_in_A_out_B_in_B_out
a03194,B_in_B_out
a29374,A_in_B_in
a05651,A_in_B_in_B_out
a10224,B_in_B_out
a14436,A_out_B_in_B_out
a29857,A_out_B_in_B_out
a25179,B_in_B_out
a10742,A_out_B_in_B_out
a22275,B_in
a26168,B_in_B_out
a24511,B_in_B_out
a13311,A_in_A_out_B_in_B_out
a11153,A_in_A_out_B_in_B_out
a22634,A_in_B_in_B_out
a26621,B_in_B_out
a00382,B_in_B_out
a25647,A_in_B_in_B_out
a18624,B_in_B_out
a02896,A_in_A_out_B_in_B_out
a08311,A_out_B_in_B_out
a07047,B_in_B_out
a18729,B_in_B_out
a04391,B_in_B_out
a00916,A_in_A_out_B_in_B_out
a24430,B_in_B_out
a00076,A_out_B_in_B_out
a08748,B_in_B_out
a23014,A_in_A_out_B_in_B_out
a18465,A_in_A_out_B_in_B_out
a10052,B_in_B_out
a14840,A_in_A_out_B_in_B_out
a18116,A_out_B_in_B_out
a10467,A_in_B_out
a25032,B_in_B_out
a15348,A_in_A_out_B_in_B_out
a12176,B_in_B_out
a17648,A_in_B_in_B_out
a25269,A_in_B_in_B_out
a06482,A_out_B_in_B_out
a22883,A_in_B_in_B_out
a22401,B_in_B_out
a06399,B_in_B_out
a28331,A_in_B_in_B_out
a10047,B_in_B_out
a18730,B_in
a19192,A_in_B_in_B_out
a08464,A_in_B_in_B_out
a18513,A_out_B_in_B_out
a07386,B_in_B_out
a20633,B_in_B_out
a28552,A_in_B_in_B_out
a20668,B_in_B_out
a05658,A_in_B_in_B_out
a17683,A_in_B_in_B_out
a24420,A_in_A_out_B_in_B_out
a13039,A_out_B_in_B_out
a22752,B_in_B_out
a25187,B_in_B_out
a19920,A_out_B_in_B_out
a00582,B_in_B_out
a19003,B_in_B_out
a27004,A_in_A_out_B_in_B_out
a22032,B_in_B_out
a00297,B_in_B_out
a26439,A_in_B_in_B_out
a22750,B_in_B_out
a24607,B_in_B_out
a04559,B_in_B_out
a20270,B_in
a11752,A_in_B_in_B_out
a06678,B_in_B_out
a03383,A_in_B_in_B_out
a05898,A_in_A_out_B_in_B_out
a17801,B_in_B_out
a28429,A_in_B_in
a25455,B_out
a08633,A_in_B_in_B_out
a26276,B_in_B_out
a18728,A_in_A_out_B_in_B_out
a01170,A_in_A_out_B_in_B_out
a27108,A_in_B_in_B_out
a23961,A_out_B_in_B_out
a03278,A_in_A_out_B_in_B_out
a22351,A_out_B_in_B_out
a12316,B_in_B_out
a15381,A_in_B_in
a26235,B_in_B_out
a19857,A_in_A_out_B_in_B_out
a25855,B_in_B_out
a19067,A_in_B_in_B_out
a12153,A_in_A_out_B_in_B_out
a13682,A_in_B_in_B_out
a13051,A_out_B_in_B_out
a12751,A_out_B_in_B_out
a31059,B_in_B_out
a27388,A_in_A_out_B_in_B_out
a26848,B_in_B_out
a22077,A_in_B_in_B_out
