account,forward_strength,backward_strength,a_dominance,network_activity,activity_intensity,current_type,improved_type
a22234,1.454390802840795,1.0579928951753326,0.49558865000818275,0.4734909020886532,3.177218168980947e-05,type4,type2
a25775,1.473976082397929,1.4780819001461014,0.47466542140288104,1.1731915079869064,0.0153632237071042,type4,type1
a16755,1.454390802840795,1.5798802235836924,0.49319761973892,0.0572116704513172,0.0,type4,type4
a25675,1.454384115518828,1.477117019540668,0.4779939634106819,0.1543210374300304,0.0005295363614968,type4,type4
a04733,1.4543534603659345,1.4772041493878394,0.4779847551444481,0.5545353426314128,0.0008825606024947,type4,type4
a29305,1.7221463912011925,1.541099312101355,0.47228940154201116,0.3301891971079302,0.005824899976465,type4,type4
a16022,1.1104473686480212,1.4776692930661315,0.5087272385327294,0.6698455027957737,0.0002491935818808,type4,type4
a17768,1.464255099745381,1.6872989461618846,0.5065318677901555,0.151947541246314,0.0005295363614968,type4,type4
a22639,1.462303027864103,1.4776354460160026,0.47662216700768467,1.095683558271709,0.0006984463449083,type4,type4
a01006,1.45459982717211,1.47717491786686,0.47794935428143726,0.1797500484060367,0.0003530242409978,type4,type4
a28640,1.5059875022676092,1.4979697141301498,0.466464648244997,0.9627480670901657,0.0026852618073322,type4,type1
a15432,1.4543955077048545,1.4817182396205628,0.47874852091283726,0.6704912497422961,0.0677806542715933,type4,type1
a04237,1.5260917900470519,1.480807730550497,0.4660082043617934,0.7800590547466775,0.0004868722944567,type4,type4
a16113,1.5054618809895584,1.5168063781211452,0.4636384748659979,0.7372016615745408,0.0019684938655642,type4,type1
a05225,1.4939875153964945,1.1196397004839815,0.4903369560167,0.7658277532546562,0.000207661318234,type4,type2
a00981,1.4543532283630993,1.477123294239039,0.4779979766122037,0.2369617188573539,0.0021181454459872,type4,type4
a20411,1.4898059367760235,1.4851325290513069,0.47101473270315736,0.8119746758663634,0.000409059834807,type4,type4
a27889,1.4543863207766194,1.477139845596441,0.47798988198138503,0.2490569082250273,0.0014120969639915,type4,type4
a00160,1.459344209480596,1.476410052106145,0.47706206245408517,0.6303375543874021,0.0028043052383493,type4,type1
a14739,1.1365783753448373,1.4877978824176898,0.4927016922802081,0.5569500329725066,0.0011375225543265,type4,type4
a12306,1.4543845248980065,1.6325638479556241,0.5011530362212964,0.1877877192476675,0.0031772181689809,type4,type4
a00370,1.454390802840795,1.4783214155072222,0.477796572579942,0.3277038974178288,0.0,type4,type4
a12573,1.4652753101539417,1.4839367716050709,0.47512345923059324,0.1756925298799941,0.0010590727229936,type4,type3
a09984,1.512964863640978,1.524205596281534,0.46136358323653365,0.2132167302236738,0.0042362908919745,type4,type3
a17093,1.549516471181554,1.5601080988049985,0.4506138328769575,0.2132167302236738,0.0042362908919745,type4,type3
a20620,1.1779818093531575,1.5275882814383213,0.4937472452263487,0.5602255071534892,0.0013960504075825,type4,type4
a13746,1.6009651514366106,1.4772557674677997,0.5025877921594643,0.1184808594286769,0.0010590727229936,type4,type2
a13661,1.0624105705778932,1.4830093553047599,0.49368709006516265,0.48428611031412194,0.0010590727229936,type4,type4
a30792,1.454369341216522,1.477586393389369,0.47791985047767227,0.3513850597599883,6.229839547021443e-05,type4,type4
a24403,1.6103016183569792,1.4773974297397823,0.4980992311379832,0.2329042003313113,0.0006354436337961,type4,type2
a10820,1.462790571240563,1.4779317392333955,0.4764951254660159,0.2091592116976313,0.0021181454459872,type4,type4
a07193,1.512966549508037,1.524205941920673,0.4613632746393165,0.2132167302236738,0.0042362908919745,type4,type3
a14978,1.4655424798217338,1.4819265398451356,0.47540443578551095,0.5958673641756909,0.000823723228995,type4,type4
a03689,1.5012224738578568,1.5782593183192168,0.4776521900253736,0.5352515297650063,0.0015003530242409,type4,type4
a23183,1.4545680969517867,1.477267196307126,0.4779394836783065,0.3179551811174889,0.0014827018121911,type4,type4
a10272,1.4637238569921882,1.4828873314436497,0.4755428377484127,0.1543210374300304,0.0021181454459872,type4,type4
a30885,1.4558133666547133,1.477936116495722,0.47762764146625986,0.1877877192476675,0.0010590727229936,type4,type4
a29477,1.4732652104336228,1.489648619548611,0.47292629036680534,0.6429085116246436,0.0009627933845396,type4,type3
a13933,1.4556837049649616,1.4774798697664797,0.4777230490523522,0.3929667786297107,0.0024711696869851,type4,type4
a30506,1.5080910169221244,1.4968262102273662,0.4663156221508432,0.803128386796286,0.0128853847964226,type4,type1
a15188,1.455234562233836,1.477817116313128,0.47774127422950025,0.3524891299097832,0.0042362908919745,type4,type4
a09027,1.45430981641409,1.4773930654580194,0.47796106998237337,0.2490569082250273,0.0007943045422452,type4,type4
a03823,1.4543816114021262,1.4771319366756257,0.4779919394228351,0.30484574422241895,0.0042362908919745,type4,type4
a25283,1.4543923946646147,1.4771282096837308,0.47799078887985036,0.6110089948161445,0.0005118851494469,type4,type4
a10795,1.1222189872535813,1.0625778020583934,0.5246069305423741,0.33261782388671135,0.0014827018121911,type4,type2
a30723,1.5271908909018688,1.5141934725464494,0.5088343486586977,0.5458649816058154,0.0041548237594366,type4,type1
a22102,1.454363104696962,1.4770858148897015,0.47800247752144936,0.4211157812941735,0.0002521601721413,type4,type4
a02146,1.5658248561093426,1.576501881914124,0.4459242984933468,0.2132167302236738,0.0042362908919745,type4,type3
a17430,1.4582951568329539,1.4794207983970882,0.4769827538279735,0.1184808594286769,0.0010590727229936,type4,type4
a22974,1.454388819189204,1.4771145377139225,0.47799360112972433,0.3026349218654964,9.627933845396766e-05,type4,type4
a26212,1.454390015275505,1.477113474405615,0.477993579479731,0.1543210374300304,0.0005295363614968,type4,type4
a26275,1.454365480082608,1.478067687359942,0.47784203979388834,0.43509938384167657,0.0021181454459872,type4,type4
a14537,1.480512562727864,1.4885266582219798,0.4719506015288413,0.6371341638449519,0.0028034277961596,type4,type1
a23979,1.4860243447042247,1.479494681062202,0.4725108266428526,0.2218826536180026,0.0026476818074841,type4,type4
a20332,1.454385656054052,1.4771176834120772,0.4779936039728981,0.1877877192476675,0.0010590727229936,type4,type4
a15299,1.4543085566931873,1.4771293188906882,0.47800427836489834,0.3811635709436998,0.0005295363614968,type4,type4
a04795,1.463940332472836,1.4771267910567745,0.47643926079740617,0.2369617188573539,0.0005295363614968,type4,type4
a30940,1.1356404407364549,1.4777483054606926,0.5126088829435363,0.7091068663372635,0.000201372982541,type4,type4
a13878,1.454477883729746,1.4772603143193779,0.4779158907806408,0.6741786000552488,0.0024983253978311,type4,type1
a17110,1.4546018674159829,1.4770960668690072,0.47793214657723204,0.3885355487579364,0.0023829136267357,type4,type4
a10072,1.4652634638346551,1.4798065480565448,0.4757916927720791,0.58674152777914,0.0009266886326194,type4,type4
a04271,1.4611595697120208,1.4789072353428634,0.4766013628944882,0.3514218629351261,0.0002888380153619,type4,type4
a08996,1.4576115649481038,1.4293099930223405,0.508076190105544,0.6684770002932539,0.0026930706384695,type4,type1
a04909,1.454390802840795,1.4771210011099019,0.4779922238080702,0.0572116704513172,0.0,type4,type4
a13919,1.4544277131175862,1.477125197512426,0.47798552132864774,0.3548321985980693,0.0010590727229936,type4,type4
a21428,1.4708675742056472,1.485665663787251,0.473946928207464,0.33261782388671135,0.0031772181689809,type4,type3
a12224,1.454382666310383,0.9847414157732675,0.4779906063493513,0.43921812365641133,0.0,type4,type4
a25732,1.454390802840795,1.5037097737632914,0.473695809186661,0.2430310290002177,0.001323840903742,type4,type3
a10673,1.4788656974169394,1.4892532079220395,0.47209693781791745,0.39696027813962403,0.002329959990586,type4,type3
a06842,1.4624868632386123,1.4798217653276975,0.4762382275895984,0.5385928268151247,0.001323840903742,type4,type4
a00264,1.454390802840795,1.4771100692125172,0.47799400629498373,0.1144233409026344,0.0,type4,type4
a08562,1.454495073481862,1.6703229349953448,0.5088768260911705,0.2490569082250273,0.0063544363379618,type4,type4
a27013,1.454390802840795,1.4816554279125511,0.4772540131053943,0.1478900227202716,0.0,type4,type4
a14602,1.512963472711066,1.5242053111255371,0.46136383784372076,0.2132167302236738,0.0042362908919745,type4,type3
a29788,1.4558240050453397,1.4779550888835218,0.4776228207467002,0.1877877192476675,0.0031772181689809,type4,type4
a01258,1.5765507878332428,1.4771149405408328,0.498875260494498,0.1543210374300304,0.0005295363614968,type4,type2
a30582,1.4576146690426142,1.4779600358523992,0.4773306718965322,0.773442237377163,0.0007720343214346,type4,type4
a18474,1.4589201482775302,1.4798314601960958,0.47681465907144116,0.43843127806936766,0.0010590727229936,type4,type4
a30461,1.4622350246571199,1.4792624852490595,0.4763695503977138,0.5043200659112309,0.0014709343374911,type4,type4
a22166,1.454374005080083,1.477123872727641,0.47799449452028836,0.2155902264073902,0.0005295363614968,type4,type4
a12444,1.4557034941468947,1.4778726456164837,0.4776558642186887,0.1184808594286769,0.0010590727229936,type4,type4
a23205,1.596176608996898,1.6072179164816962,0.4374234379015968,0.5224705900653661,0.000874886162473,type4,type3
a30383,1.4554319076805013,1.4777196933533259,0.4777249992111271,0.7519426917441369,0.0008146713253797,type4,type4
a25261,1.4680750661549942,1.4833900435232934,0.47476489782161946,0.6053292579904995,0.0010279235252585,type4,type3
a08871,1.4543831485523477,1.4771850243675533,0.4779830328470029,0.232941003506449,0.0010590727229936,type4,type4
a19011,1.4543786469164561,1.4777767043742296,0.47788731441981713,0.2514304044087436,0.0,type4,type4
a13833,1.4614394267816222,1.4812116715950765,0.4761828023250834,0.8419086398739615,0.0001635633549024,type4,type4
a00441,1.0957307864658363,1.484216958530081,0.4942218486440107,0.44612093055498525,0.0001176747469992,type4,type4
a29596,1.466052703518103,1.4834679244099613,0.47507375707839117,0.4057514418387741,0.0008604965874323,type4,type3
a07485,1.454390802840795,1.4771117661362096,0.47799372960433273,0.0572116704513172,0.0,type4,type4
a08347,1.4549522093454994,1.477437071761291,0.47784919121008457,0.1184808594286769,0.0,type4,type4
a05005,1.5600620106987493,1.4771129155052056,0.4961567869079941,0.0612691889773597,0.0,type4,type2
a13460,1.4857144551960793,1.4995729509819375,0.4693818904639305,0.5503054929903801,0.000756480516424,type4,type3
a05432,1.4609474866383847,1.4792349551788815,0.4765826182622612,0.4765093668714676,0.0007648858554954,type4,type4
a17331,1.0519917065877078,1.4774898255710371,0.49223567388017847,0.9223165135236286,0.0013624529301012,type4,type4
a29342,1.4543727178963892,1.477116641264768,0.47799588352964867,0.2744859192010336,0.001323840903742,type4,type4
a29206,1.4543869393389635,1.4771129155052056,0.4779941721554297,0.0612691889773597,0.0,type4,type4
a08998,1.460297059634944,1.4818166539203115,0.4762677872870683,0.3166489519084298,0.0008825606024947,type4,type4
a24219,1.141425550849734,1.4791263311502498,0.5097290856018062,0.7482734681933926,0.0001225373398505,type4,type4
a20917,1.1741986775993831,1.5733783829734662,0.47193176901635914,0.7612982942460121,0.0010350028883801,type4,type3
a12222,1.4543061759648892,1.4832602411781028,0.4790881539772893,0.3935848956425222,0.0010590727229936,type4,type4
a24234,1.4645575231815398,1.4785896515753434,0.4761025402699237,0.1941105739537102,0.0042362908919745,type4,type4
a01216,1.4538061296305973,1.4784009416456427,0.4778476049262822,0.3882943547452952,0.002824193927983,type4,type4
a15418,1.4543494762269646,1.4779088165434628,0.47787053744371727,0.4696794012158983,0.0005507178159566,type4,type4
a07756,1.49647879255444,1.4993920794540658,0.46772371245446076,0.8650207419655755,0.0014553244220729,type4,type3
a24342,1.5025715454381783,1.5023614670333598,0.4663131725314204,0.6265487615516167,0.0021502385588052,type4,type1
a13834,1.5177237011856912,1.5121080269671845,0.46248107882356265,0.44554097836245393,0.0016945163567898,type4,type4
a04959,1.4548219529664828,1.4772028839514604,0.47807299966725375,0.1797500484060367,0.0010590727229936,type4,type4
a07512,1.4547317343193118,1.5526209344904403,0.49100914577332866,0.2218826536180026,0.0001765121204989,type4,type4
a02716,1.4543841481689586,1.477915106757568,0.478118423474932,0.2410192373833965,0.0017651212049894,type4,type4
a00947,1.4969732752876985,1.488248505244595,0.4693922091242904,0.2998375639665856,0.0052953636149682,type4,type4
a17729,1.4553013085260336,1.4776923951665324,0.47775071747541603,0.3357551081783934,0.001512961032848,type4,type4
a01222,1.493046933426088,1.4914892675230185,0.4695000334874128,0.5057714002662465,0.001512961032848,type4,type4
a22539,1.512966549508037,1.524205941920673,0.4613632746393165,0.2132167302236738,0.0042362908919745,type4,type3
a08970,1.4985787105864756,1.5108219751399514,0.4656208968569972,0.2132167302236738,0.0042362908919745,type4,type3
a27912,1.5129657065893822,1.514798612193481,0.4627968688306916,0.25537976293107,0.0063544363379618,type4,type3
a07528,1.512966549508037,1.524205941920673,0.4613632746393165,0.2132167302236738,0.0042362908919745,type4,type3
a15598,1.4613278223269732,1.4778584982967575,0.47674413712998,0.664933530551874,0.0002093515847778,type4,type4
a09155,1.0139633177971916,1.4771153803025054,0.48904905450348274,0.839828399932361,0.0028051115365777,type4,type1
a12036,1.5133942704339063,1.5153690343114556,0.46264422317009285,0.4501784490810279,0.000317721816898,type4,type3
a20949,1.454390802840795,1.0861343404750183,0.5046995754495617,0.7597321018524302,0.0273189378950112,type4,type1
a11020,1.4543292077304442,1.477129545165527,0.47800087410601444,0.374612963110386,0.0004412803012473,type4,type4
a14057,1.0693559628914044,1.0673789125611632,0.510255035788474,0.5032981025835187,0.0010590727229936,type4,type2
a08734,1.4543180634250554,1.4771060356763765,0.47800652478756744,0.1797500484060367,0.0003530242409978,type4,type4
a30958,1.4732015796967075,1.4835494596970977,0.47391201613554995,0.2663708821489485,0.0031772181689809,type4,type3
a12183,1.091166359133082,1.0702998949306541,0.508518972089052,0.8010171319164555,0.0012409336956289,type4,type2
a07004,1.4779530531185676,1.4850045796328515,0.4729192988793438,0.547803303817555,0.0008048952694751,type4,type3
a11637,1.4583679420622266,1.4787200602996853,0.47708473330154527,0.4010044494713414,0.0011767474699929,type4,type4
a27169,1.4543800288770146,1.4771129155052056,0.47799529893983655,0.409876431310886,0.0012944222169922,type4,type4
a10933,1.454380757340104,1.4771180454410726,0.4779943436990711,0.1543210374300304,0.0005295363614968,type4,type4
a12994,1.4543878239115582,1.4771137127942187,0.47799389792052427,0.2751040362138452,0.0017651212049894,type4,type4
a15462,1.5064043416538757,1.6671518358753123,0.4549225709010937,0.43080489514211806,0.0005016660266812,type4,type3
a17194,1.4635016601493989,1.482738567362869,0.47560271331749937,0.1543210374300304,0.0021181454459872,type4,type4
a24566,1.4754470748329966,1.514463325067438,0.46865613308568144,0.4814650479668551,0.0002921579925499,type4,type3
a00958,1.4567022430233236,1.481161978566245,0.4769586817500512,0.34479795457289264,0.0010590727229936,type4,type4
a15390,1.4439637488986432,1.4925013912851186,0.4771859291346168,1.184757692252811,0.0477571836546291,type4,type1
a02322,1.5234937744262633,1.1187867607572868,0.48561415751161213,0.9846483102674329,0.0163567898329018,type4,type1
a02717,1.4565569476680658,1.477550335517777,0.477569397110981,0.830238674988905,0.0008368896342537,type4,type4
a15175,1.454389999356204,1.4771225439893176,0.4779921032474478,0.29421019248380875,0.0012708872675923,type4,type4
a11549,1.4833842779891189,1.4772702378172067,0.4732871866031886,0.310326097202387,0.0009077766197088,type4,type4
a01531,1.4543414312708844,1.4907264569297032,0.4757920358658174,0.3316975896523509,0.0005295363614968,type4,type4
a03126,1.1418146928894537,1.4836112886568444,0.5089207691504877,0.5529519907176557,0.001823958578489,type4,type4
