ID,Predict,group_range,label,bad_probability
a26439,37,"(36, 37]",mixed,-0.11190476190476191
a26444,37,"(36, 37]",mixed,-0.11190476190476191
a26641,37,"(36, 37]",mixed,-0.11190476190476191
a26645,37,"(36, 37]",mixed,-0.11190476190476191
a26919,37,"(36, 37]",mixed,-0.11190476190476191
a26952,37,"(36, 37]",mixed,-0.11190476190476191
a27001,37,"(36, 37]",mixed,-0.11190476190476191
a27046,37,"(36, 37]",mixed,-0.11190476190476191
a27074,37,"(36, 37]",mixed,-0.11190476190476191
a27078,37,"(36, 37]",mixed,-0.11190476190476191
a27163,37,"(36, 37]",mixed,-0.11190476190476191
a27206,37,"(36, 37]",mixed,-0.11190476190476191
a27381,37,"(36, 37]",mixed,-0.11190476190476191
a27406,37,"(36, 37]",mixed,-0.11190476190476191
a27527,37,"(36, 37]",mixed,-0.11190476190476191
a27551,37,"(36, 37]",mixed,-0.11190476190476191
a27569,37,"(36, 37]",mixed,-0.11190476190476191
a27582,37,"(36, 37]",mixed,-0.11190476190476191
a27682,37,"(36, 37]",mixed,-0.11190476190476191
a27783,37,"(36, 37]",mixed,-0.11190476190476191
a27922,37,"(36, 37]",mixed,-0.11190476190476191
a27952,37,"(36, 37]",mixed,-0.11190476190476191
a28061,37,"(36, 37]",mixed,-0.11190476190476191
a28100,37,"(36, 37]",mixed,-0.11190476190476191
a28119,37,"(36, 37]",mixed,-0.11190476190476191
a28151,37,"(36, 37]",mixed,-0.11190476190476191
a28172,37,"(36, 37]",mixed,-0.11190476190476191
a28267,37,"(36, 37]",mixed,-0.11190476190476191
a28283,37,"(36, 37]",mixed,-0.11190476190476191
a28348,37,"(36, 37]",mixed,-0.11190476190476191
a28375,37,"(36, 37]",mixed,-0.11190476190476191
a28394,37,"(36, 37]",mixed,-0.11190476190476191
a28516,37,"(36, 37]",mixed,-0.11190476190476191
a28561,37,"(36, 37]",mixed,-0.11190476190476191
a28682,37,"(36, 37]",mixed,-0.11190476190476191
a28685,37,"(36, 37]",mixed,-0.11190476190476191
a28795,37,"(36, 37]",mixed,-0.11190476190476191
a28814,37,"(36, 37]",mixed,-0.11190476190476191
a28831,37,"(36, 37]",mixed,-0.11190476190476191
a28853,37,"(36, 37]",mixed,-0.11190476190476191
a28958,37,"(36, 37]",mixed,-0.11190476190476191
a28982,37,"(36, 37]",mixed,-0.11190476190476191
a28989,37,"(36, 37]",mixed,-0.11190476190476191
a29200,37,"(36, 37]",mixed,-0.11190476190476191
a29201,37,"(36, 37]",mixed,-0.11190476190476191
a29325,37,"(36, 37]",mixed,-0.11190476190476191
a29382,37,"(36, 37]",mixed,-0.11190476190476191
a29400,37,"(36, 37]",mixed,-0.11190476190476191
a29672,37,"(36, 37]",mixed,-0.11190476190476191
a29774,37,"(36, 37]",mixed,-0.11190476190476191
a29805,37,"(36, 37]",mixed,-0.11190476190476191
a29822,37,"(36, 37]",mixed,-0.11190476190476191
a29906,37,"(36, 37]",mixed,-0.11190476190476191
a29916,37,"(36, 37]",mixed,-0.11190476190476191
a29932,37,"(36, 37]",mixed,-0.11190476190476191
a29961,37,"(36, 37]",mixed,-0.11190476190476191
a29999,37,"(36, 37]",mixed,-0.11190476190476191
a30130,37,"(36, 37]",mixed,-0.11190476190476191
a30231,37,"(36, 37]",mixed,-0.11190476190476191
a30252,37,"(36, 37]",mixed,-0.11190476190476191
a30307,37,"(36, 37]",mixed,-0.11190476190476191
a30308,37,"(36, 37]",mixed,-0.11190476190476191
a30332,37,"(36, 37]",mixed,-0.11190476190476191
a30385,37,"(36, 37]",mixed,-0.11190476190476191
a30430,37,"(36, 37]",mixed,-0.11190476190476191
a30438,37,"(36, 37]",mixed,-0.11190476190476191
a30618,37,"(36, 37]",mixed,-0.11190476190476191
a30726,37,"(36, 37]",mixed,-0.11190476190476191
a30958,37,"(36, 37]",mixed,-0.11190476190476191
a31071,37,"(36, 37]",mixed,-0.11190476190476191
a31087,37,"(36, 37]",mixed,-0.11190476190476191
a31092,37,"(36, 37]",mixed,-0.11190476190476191
a31213,37,"(36, 37]",mixed,-0.11190476190476191
a31405,37,"(36, 37]",mixed,-0.11190476190476191
a31419,37,"(36, 37]",mixed,-0.11190476190476191
a31440,37,"(36, 37]",mixed,-0.11190476190476191
a31487,37,"(36, 37]",mixed,-0.11190476190476191
